"filename", "language", "C++", "CMake", "YAML", "Dart", "JSON", "Markdown", "HTML", "Swift", "XML", "Groovy", "Properties", "comment", "blank", "total"
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\bloc\get_comments_event.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\bloc\get_comments_state.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_cubit.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_state.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_cubit.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_state.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\massage\bloc\massage_bloc.dart", "Dart", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\massage\bloc\massage_event.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\massage\bloc\massage_state.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\massage\cubit\massage_cubit.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\massage\cubit\massage_state.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 8, 31
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_cubit.dart", "Dart", 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 11, 122
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_state.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_cubit.dart", "Dart", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_state.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\followCubit\follow_cubit.dart", "Dart", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\followCubit\follow_state.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comment_likes\comment_likes_cubit.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comment_likes\comment_likes_state.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comments_info_cubit.dart", "Dart", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 9, 8, 44
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comments_info_state.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\replyLikes\reply_likes_cubit.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\replyLikes\reply_likes_state.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\reply_info_cubit.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\reply_info_state.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_cubit.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_state.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\post_cubit.dart", "Dart", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 11, 68
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\post_state.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_cubit.dart", "Dart", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_state.dart", "Dart", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"d:\updated_instagram_day_4_6\instagram\lib\presentation\customPackages\story_view\sory_controller.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 10, 8, 38
"d:\updated_instagram_day_4_6\instagram\lib\presentation\customPackages\story_view\story_image.dart", "Dart", 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 13, 38, 218
"d:\updated_instagram_day_4_6\instagram\lib\presentation\customPackages\story_view\story_video.dart", "Dart", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 25, 152
"d:\updated_instagram_day_4_6\instagram\lib\presentation\customPackages\story_view\story_view.dart", "Dart", 0, 0, 0, 703, 0, 0, 0, 0, 0, 0, 0, 71, 98, 872
"d:\updated_instagram_day_4_6\instagram\lib\presentation\customPackages\story_view\utils.dart", "Dart", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\chatting_page.dart", "Dart", 0, 0, 0, 539, 0, 0, 0, 0, 0, 0, 0, 8, 29, 576
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\comments_page.dart", "Dart", 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 7, 18, 280
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\edit_profile_page.dart", "Dart", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 1, 16, 239
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\followers_and_followings_info_page.dart", "Dart", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 8, 109
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\home_page.dart", "Dart", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 2, 20, 223
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\login_page.dart", "Dart", 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 13, 185
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\massages_page.dart", "Dart", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 6, 61
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\new_post_page.dart", "Dart", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 3, 15, 178
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\personal_profile_page.dart", "Dart", 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 18, 314
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\play_this_video.dart", "Dart", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 2, 9, 69
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\search_about_user_page.dart", "Dart", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\shop_page.dart", "Dart", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\show_me_who_are_like.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 7, 76
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\sign_up_page.dart", "Dart", 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 11, 11, 190
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\story_config.dart", "Dart", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 2, 12, 148
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\videos_page.dart", "Dart", 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 19, 303
"d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\which_profile_page.dart", "Dart", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"d:\updated_instagram_day_4_6\instagram\lib\presentation\screens\main_screen.dart", "Dart", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 6, 103
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\animated_dialog.dart", "Dart", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\audio_recorder_view.dart", "Dart", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 23, 127
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\circle_avatar_name.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\circle_avatar_of_profile_image.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\commentator.dart", "Dart", 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 3, 12, 323
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_app_bar.dart", "Dart", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_circular_progress.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_grid_view.dart", "Dart", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 3, 13, 173
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_posts_display.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 4, 34
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_text_field.dart", "Dart", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_videos_grid_view.dart", "Dart", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 3, 12, 150
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\fade_animation.dart", "Dart", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\fade_in_image.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\instagram_story_swipe.dart", "Dart", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 14, 98
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\app.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\navigation\custom_rect_tween.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\navigation\hero_dialog_route.dart", "Dart", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 11, 49
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\navigation\navigation.dart", "Dart", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\state\app_state.dart", "Dart", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 28, 18, 109
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\state\demo_users.dart", "Dart", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 7, 6, 62
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\state\models\models.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\state\models\user.dart", "Dart", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 13, 18, 115
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\state\state.dart", "Dart", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\stream_agram.dart", "Dart", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 9, 8, 56
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\theme.dart", "Dart", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 20, 22, 216
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\app\utils.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 5, 5, 24
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\app_widgets\app_widgets.dart", "Dart", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\app_widgets\avatars.dart", "Dart", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 23, 25, 191
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\app_widgets\comment_box.dart", "Dart", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 4, 13, 176
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\app_widgets\favorite_icon.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 9, 9, 64
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\app_widgets\tap_fade_icon.dart", "Dart", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 8, 13, 70
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\comments\comments.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\comments\comments_screen.dart", "Dart", 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 6, 42, 492
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\comments\state\comment_state.dart", "Dart", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 27, 16, 87
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\comments\state\state.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\home\home.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\home\home_screen.dart", "Dart", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 8, 19, 182
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\login\login.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\login\login_screen.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 4, 8, 91
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\new_post\new_post.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\new_post\new_post_screen.dart", "Dart", 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 3, 22, 215
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\profile\edit_profile_screen.dart", "Dart", 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 5, 11, 183
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\profile\profile.dart", "Dart", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\profile\profile_page.dart", "Dart", 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 4, 16, 302
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\search\search.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\search\search_page.dart", "Dart", 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 3, 19, 176
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\timeline\timeline.dart", "Dart", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\timeline\timeline_page.dart", "Dart", 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 4, 19, 205
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\timeline\widgets\post_card.dart", "Dart", 0, 0, 0, 429, 0, 0, 0, 0, 0, 0, 0, 11, 38, 478
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\components\timeline\widgets\widgets.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\lib\main.dart", "Dart", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\mmmmmmmmmm\try.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\multi_bloc_provider.dart", "Dart", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 5, 83
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\or_text.dart", "Dart", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\post_list_saved.dart", "Dart", 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 8, 12, 236
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\post_list_view.dart", "Dart", 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 7, 14, 247
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\profile_page.dart", "Dart", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 10, 15, 230
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\read_more_text.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\recommendation_people.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\record_view.dart", "Dart", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 11, 110
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\reel_video_play.dart", "Dart", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 13, 102
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\show_me_the_users.dart", "Dart", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 2, 14, 185
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\smart_refresher.dart", "Dart", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 6, 133
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\story_page.dart", "Dart", 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 9, 28, 333
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\toast_show.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\user_profile_page.dart", "Dart", 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 1, 16, 258
"d:\updated_instagram_day_4_6\instagram\lib\responsive_layout.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\updated_instagram_day_4_6\instagram\pubspec.yaml", "YAML", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 57, 22, 158
"d:\updated_instagram_day_4_6\instagram\test\widget_test.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"d:\updated_instagram_day_4_6\instagram\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 18, 7, 105
"d:\updated_instagram_day_4_6\instagram\web\manifest.json", "JSON", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 36
"d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugin_registrant.cc", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 12
"d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugins.cmake", "CMake", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\updated_instagram_day_4_6\instagram\windows\runner\flutter_window.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 62
"d:\updated_instagram_day_4_6\instagram\windows\runner\flutter_window.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"d:\updated_instagram_day_4_6\instagram\windows\runner\main.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"d:\updated_instagram_day_4_6\instagram\windows\runner\resource.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"d:\updated_instagram_day_4_6\instagram\windows\runner\utils.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 65
"d:\updated_instagram_day_4_6\instagram\windows\runner\utils.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"d:\updated_instagram_day_4_6\instagram\windows\runner\win32_window.cpp", "C++", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48, 246
"d:\updated_instagram_day_4_6\instagram\windows\runner\win32_window.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 99
"Total", "-", 405, 12, 85, 13100, 221, 18, 80, 12, 178, 91, 8, 750, 1934, 16894
